 TIME                    	Wind                     	Extraterrestrial         	Globalhorizontal         	globaldiffuse            	globaldirect             	incidentsolarradiation_to	tiltedradiation_direct   	titlted                  	diffuse                  	Ambienttemperature       	Slope                    	SURFACE_AI               	day                      	
 HOURS              	m/s                 	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	øC                  	Degrees             	Degrees             	                    	Degrees             	
  +7.0700000000000000E+03	  +1.2000000000000000E+01	  +4.0323198743475550E+03	  +3.1392000000000003E+03	  +0.0000000000000000E+00	  +2.6440303780994382E+03	  +3.1392000000000003E+03	  +2.6440303780994382E+03	  +4.9516962190056211E+02	  +3.6300000000000004E+01	  +0.0000000000000000E+00	  +3.4853319597659272E+01	  +2.9500000000000000E+02	  +3.3333333333333215E-02	
  +7.0710000000000000E+03	  +1.2800000000000001E+01	  +3.3442334984000436E+03	  +2.4732000000000003E+03	  +0.0000000000000000E+00	  +1.9576905454838218E+03	  +2.4732000000000003E+03	  +1.9576905454838218E+03	  +5.1550945451617849E+02	  +3.6600000000000001E+01	  +0.0000000000000000E+00	  +4.7109107595730045E+01	  +2.9500000000000000E+02	  +3.3333333333333215E-02	
  +7.0720000000000000E+03	  +1.2000000000000000E+01	  +2.4150466461301771E+03	  +1.4760000000000000E+03	  +0.0000000000000000E+00	  +9.4668953995577670E+02	  +1.4760000000000000E+03	  +9.4668953995577670E+02	  +5.2931046004422330E+02	  +3.6100000000000001E+01	  +0.0000000000000000E+00	  +6.0558711988876794E+01	  +2.9500000000000000E+02	  +3.3333333333333215E-02	
  +7.0730000000000000E+03	  +1.0850000000000001E+01	  +1.3080818659662677E+03	  +6.9120000000000005E+02	  +0.0000000000000000E+00	  +3.8824178785971839E+02	  +6.9120000000000005E+02	  +3.8824178785971839E+02	  +3.0295821214028166E+02	  +3.4800000000000004E+01	  +0.0000000000000000E+00	  +7.4556749333356038E+01	  +2.9500000000000000E+02	  +3.3333333333333215E-02	
  +7.0740000000000000E+03	  +1.0200000000000001E+01	  +3.5794169133461270E+02	  +5.0399999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.0399999999999999E+01	  +0.0000000000000000E+00	  +5.0399999999999999E+01	  +3.3100000000000001E+01	  +0.0000000000000000E+00	  +8.5828924663111721E+01	  +2.9500000000000000E+02	  +3.3333333333333215E-02	
  +7.0750000000000000E+03	  +9.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.1750000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9500000000000000E+02	  +3.3333333333333215E-02	
  +7.0760000000000000E+03	  +8.6500000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0850000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9500000000000000E+02	  +3.3333333333333215E-02	
  +7.0770000000000000E+03	  +7.9000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9950000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9500000000000000E+02	  +3.3333333333333215E-02	
  +7.0780000000000000E+03	  +7.6500000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9050000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9500000000000000E+02	  +3.3333333333333215E-02	
  +7.0790000000000000E+03	  +7.5500000000000007E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8200000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9500000000000000E+02	  +3.3333333333333215E-02	
  +7.0800000000000000E+03	  +7.4000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7350000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9500000000000000E+02	  +3.3333333333333215E-02	
  +7.0810000000000000E+03	  +7.4000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6500000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0820000000000000E+03	  +6.8500000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5700000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0830000000000000E+03	  +6.7500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4900000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0840000000000000E+03	  +6.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4150000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0850000000000000E+03	  +5.3500000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3400000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0860000000000000E+03	  +5.5000000000000000E+00	  +6.4177575669821920E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2600000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0870000000000000E+03	  +5.8000000000000007E+00	  +7.3875995411092390E+02	  +3.0600000000000000E+02	  +0.0000000000000000E+00	  +1.2937153687236926E+02	  +3.0600000000000000E+02	  +1.2937153687236926E+02	  +1.7662846312763074E+02	  +2.3100000000000001E+01	  +0.0000000000000000E+00	  +8.1352089581386792E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0880000000000000E+03	  +5.9000000000000004E+00	  +1.9031323605281100E+03	  +1.0728000000000000E+03	  +0.0000000000000000E+00	  +6.2581738744831057E+02	  +1.0728000000000000E+03	  +6.2581738744831057E+02	  +4.4698261255168939E+02	  +2.5100000000000001E+01	  +0.0000000000000000E+00	  +6.7221638740164082E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0890000000000000E+03	  +5.7000000000000002E+00	  +2.9241758934141180E+03	  +1.9224000000000001E+03	  +0.0000000000000000E+00	  +1.3512001001181277E+03	  +1.9224000000000001E+03	  +1.3512001001181277E+03	  +5.7119989988187240E+02	  +2.7450000000000003E+01	  +0.0000000000000000E+00	  +5.3499979362254372E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0900000000000000E+03	  +4.8000000000000007E+00	  +3.7323081233569824E+03	  +2.3184000000000001E+03	  +0.0000000000000000E+00	  +1.2216687833217188E+03	  +2.3184000000000001E+03	  +1.2216687833217188E+03	  +1.0967312166782813E+03	  +2.9600000000000001E+01	  +0.0000000000000000E+00	  +4.0608239172986742E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0910000000000000E+03	  +3.9000000000000004E+00	  +4.2724561743877548E+03	  +2.6532000000000003E+03	  +0.0000000000000000E+00	  +1.3452597221987673E+03	  +2.6532000000000003E+03	  +1.3452597221987673E+03	  +1.3079402778012329E+03	  +3.1200000000000003E+01	  +0.0000000000000000E+00	  +2.9653789913874217E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0920000000000000E+03	  +3.6500000000000004E+00	  +4.5078098494655451E+03	  +2.3328000000000002E+03	  +0.0000000000000000E+00	  +7.6909244879330345E+02	  +2.3328000000000002E+03	  +7.6909244879330345E+02	  +1.5637075512066967E+03	  +3.2250000000000000E+01	  +0.0000000000000000E+00	  +2.3523550134699857E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0930000000000000E+03	  +4.8500000000000005E+00	  +4.4223301845741425E+03	  +2.9124000000000001E+03	  +0.0000000000000000E+00	  +1.6094061440712571E+03	  +2.9124000000000001E+03	  +1.6094061440712571E+03	  +1.3029938559287430E+03	  +3.3050000000000004E+01	  +0.0000000000000000E+00	  +2.5906057466502727E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0940000000000000E+03	  +5.1000000000000005E+00	  +4.0218424776140691E+03	  +2.6028000000000002E+03	  +0.0000000000000000E+00	  +1.5402472002399488E+03	  +2.6028000000000002E+03	  +1.5402472002399488E+03	  +1.0625527997600514E+03	  +3.3750000000000000E+01	  +0.0000000000000000E+00	  +3.5108736034018172E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0950000000000000E+03	  +4.7000000000000002E+00	  +3.3336393039774243E+03	  +2.3075999999999999E+03	  +0.0000000000000000E+00	  +1.6160433370893377E+03	  +2.3075999999999999E+03	  +1.6160433370893377E+03	  +6.9155666291066223E+02	  +3.4050000000000004E+01	  +0.0000000000000000E+00	  +4.7304801748903493E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0960000000000000E+03	  +4.1000000000000005E+00	  +2.4046205726380267E+03	  +1.4112000000000000E+03	  +0.0000000000000000E+00	  +7.5369469463984251E+02	  +1.4112000000000000E+03	  +7.5369469463984251E+02	  +6.5750530536015754E+02	  +3.3800000000000004E+01	  +0.0000000000000000E+00	  +6.0714743571755342E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0970000000000000E+03	  +4.2999999999999998E+00	  +1.2980973748606179E+03	  +5.4720000000000005E+02	  +0.0000000000000000E+00	  +1.6544342137510475E+02	  +5.4720000000000005E+02	  +1.6544342137510475E+02	  +3.8175657862489527E+02	  +3.2800000000000004E+01	  +0.0000000000000000E+00	  +7.4685458088860329E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0980000000000000E+03	  +4.7500000000000000E+00	  +3.5307783282441619E+02	  +5.7600000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.7600000000000001E+01	  +0.0000000000000000E+00	  +5.7600000000000001E+01	  +3.1300000000000001E+01	  +0.0000000000000000E+00	  +8.5887911024153595E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.0990000000000000E+03	  +4.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0150000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.1000000000000000E+03	  +3.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9400000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.1010000000000000E+03	  +1.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8600000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.1020000000000000E+03	  +1.1500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7850000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.1030000000000000E+03	  +1.0500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7100000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.1040000000000000E+03	  +8.0000000000000004E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6300000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9600000000000000E+02	  +3.3333333333333215E-02	
  +7.1050000000000000E+03	  +7.0000000000000007E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5600000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1060000000000000E+03	  +6.0000000000000009E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5000000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1070000000000000E+03	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4350000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1080000000000000E+03	  +2.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3700000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1090000000000000E+03	  +2.0500000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3100000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1100000000000000E+03	  +1.7500000000000000E+00	  +6.2096870900766000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1110000000000000E+03	  +1.9500000000000002E+00	  +7.3411576061006781E+02	  +2.8080000000000001E+02	  +0.0000000000000000E+00	  +8.1183289865168078E+01	  +2.8080000000000001E+02	  +8.1183289865168078E+01	  +1.9961671013483192E+02	  +2.3000000000000000E+01	  +0.0000000000000000E+00	  +8.1411099246406948E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1120000000000000E+03	  +2.2000000000000002E+00	  +1.8974525909873812E+03	  +1.0908000000000000E+03	  +0.0000000000000000E+00	  +6.0835444577600356E+02	  +1.0908000000000000E+03	  +6.0835444577600356E+02	  +4.8244555422399640E+02	  +2.5000000000000000E+01	  +0.0000000000000000E+00	  +6.7305600899898266E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1130000000000000E+03	  +2.6500000000000004E+00	  +2.9174140339332494E+03	  +2.0915999999999999E+03	  +0.0000000000000000E+00	  +1.5459703396865957E+03	  +2.0915999999999999E+03	  +1.5459703396865957E+03	  +5.4562966031340420E+02	  +2.7600000000000001E+01	  +0.0000000000000000E+00	  +5.3619570107530585E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1140000000000000E+03	  +4.0000000000000000E+00	  +3.7244914026769020E+03	  +2.9448000000000002E+03	  +0.0000000000000000E+00	  +2.4151617703515972E+03	  +2.9448000000000002E+03	  +2.4151617703515972E+03	  +5.2963822964840301E+02	  +3.0350000000000001E+01	  +0.0000000000000000E+00	  +4.0782118121340446E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1150000000000000E+03	  +5.3000000000000007E+00	  +4.2636837082968650E+03	  +3.3228000000000002E+03	  +0.0000000000000000E+00	  +2.8646034125157889E+03	  +3.3228000000000002E+03	  +2.8646034125157889E+03	  +4.5819658748421125E+02	  +3.2700000000000003E+01	  +0.0000000000000000E+00	  +2.9911021974556675E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1160000000000000E+03	  +5.9000000000000004E+00	  +4.4982458862225585E+03	  +3.5100000000000000E+03	  +0.0000000000000000E+00	  +2.9892535639803673E+03	  +3.5100000000000000E+03	  +2.9892535639803673E+03	  +5.2074643601963271E+02	  +3.4500000000000000E+01	  +0.0000000000000000E+00	  +2.3867954185154105E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1170000000000000E+03	  +6.8500000000000005E+00	  +4.4121929116606716E+03	  +3.3515999999999999E+03	  +0.0000000000000000E+00	  +2.6575971688145496E+03	  +3.3515999999999999E+03	  +2.6575971688145496E+03	  +6.9400283118545030E+02	  +3.5800000000000004E+01	  +0.0000000000000000E+00	  +2.6235015925322507E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1180000000000000E+03	  +8.1500000000000004E+00	  +4.0113891526183329E+03	  +3.1212000000000003E+03	  +0.0000000000000000E+00	  +2.6305309857716697E+03	  +3.1212000000000003E+03	  +2.6305309857716697E+03	  +4.9066901422833052E+02	  +3.6550000000000004E+01	  +0.0000000000000000E+00	  +3.5361506139757957E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1190000000000000E+03	  +9.0500000000000007E+00	  +3.3231487229147506E+03	  +2.5668000000000002E+03	  +0.0000000000000000E+00	  +2.3106129545459398E+03	  +2.5668000000000002E+03	  +2.3106129545459398E+03	  +2.5618704545406035E+02	  +3.6850000000000001E+01	  +0.0000000000000000E+00	  +4.7497853900918173E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1200000000000000E+03	  +9.3000000000000007E+00	  +2.3943740704631332E+03	  +1.7172000000000000E+03	  +0.0000000000000000E+00	  +1.2898924095833431E+03	  +1.7172000000000000E+03	  +1.2898924095833431E+03	  +4.2730759041665692E+02	  +3.6500000000000000E+01	  +0.0000000000000000E+00	  +6.0867867191535588E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1210000000000000E+03	  +8.9000000000000004E+00	  +1.2883596529553752E+03	  +5.7960000000000002E+02	  +0.0000000000000000E+00	  +2.0279205034346342E+02	  +5.7960000000000002E+02	  +2.0279205034346342E+02	  +3.7680794965653661E+02	  +3.5250000000000000E+01	  +0.0000000000000000E+00	  +7.4810921094098347E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1220000000000000E+03	  +8.4000000000000004E+00	  +3.4835331446553414E+02	  +4.3200000000000003E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.3200000000000003E+01	  +0.0000000000000000E+00	  +4.3200000000000003E+01	  +3.3500000000000000E+01	  +0.0000000000000000E+00	  +8.5945187494013453E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1230000000000000E+03	  +7.6000000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.2100000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1240000000000000E+03	  +6.8000000000000007E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.1100000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1250000000000000E+03	  +5.9500000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0100000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1260000000000000E+03	  +5.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9100000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1270000000000000E+03	  +5.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8100000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1280000000000000E+03	  +5.4000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7100000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9700000000000000E+02	  +3.3333333333333215E-02	
  +7.1290000000000000E+03	  +5.7000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6150000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9800000000000000E+02	  +3.3333333333333215E-02	
  +7.1300000000000000E+03	  +5.6000000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5200000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9800000000000000E+02	  +3.3333333333333215E-02	
  +7.1310000000000000E+03	  +5.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4200000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9800000000000000E+02	  +3.3333333333333215E-02	
  +7.1320000000000000E+03	  +6.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3200000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9800000000000000E+02	  +3.3333333333333215E-02	
  +7.1330000000000000E+03	  +5.3000000000000007E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2200000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.9800000000000000E+02	  +3.3333333333333215E-02	
  +7.1340000000000000E+03	  +3.2500000000000000E+00	  +5.9905759573739118E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.1200000000000003E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9800000000000000E+02	  +3.3333333333333215E-02	
  +7.1350000000000000E+03	  +2.2000000000000002E+00	  +7.2923637851464696E+02	  +3.2400000000000000E+02	  +0.0000000000000000E+00	  +1.4626271785085689E+02	  +3.2400000000000000E+02	  +1.4626271785085689E+02	  +1.7773728214914311E+02	  +2.1600000000000001E+01	  +0.0000000000000000E+00	  +8.1472776417775918E+01	  +2.9800000000000000E+02	  +3.3333333333333215E-02	
  +7.1360000000000000E+03	  +2.3500000000000001E+00	  +1.8915220533971560E+03	  +1.2852000000000000E+03	  +0.0000000000000000E+00	  +1.0185491195680663E+03	  +1.2852000000000000E+03	  +1.0185491195680663E+03	  +2.6665088043193373E+02	  +2.3950000000000003E+01	  +0.0000000000000000E+00	  +6.7392499000136823E+01	  +2.9800000000000000E+02	  +3.3333333333333215E-02	
  +7.1370000000000000E+03	  +2.3500000000000001E+00	  +2.9104065492191426E+03	  +2.1275999999999999E+03	  +0.0000000000000000E+00	  +1.8544528340843360E+03	  +2.1275999999999999E+03	  +1.8544528340843360E+03	  +2.7314716591566389E+02	  +2.6700000000000003E+01	  +0.0000000000000000E+00	  +5.3742243661606580E+01	  +2.9800000000000000E+02	  +3.3333333333333215E-02	
  +7.1380000000000000E+03	  +2.0000000000000000E+00	  +3.7164545713765729E+03	  +2.8368000000000002E+03	  +0.0000000000000000E+00	  +2.4712520856504470E+03	  +2.8368000000000002E+03	  +2.4712520856504470E+03	  +3.6554791434955314E+02	  +2.9150000000000002E+01	  +0.0000000000000000E+00	  +4.0958871598792832E+01	  +2.9800000000000000E+02	  +3.3333333333333215E-02	
