 TIME                    	Outlet                   	temperature              	mass_flow                	Useful_energy            	
 HOURS              	øC                  	kg/hr               	kJ/hr               	øC                  	
  +3.7870000000000000E+03	  +5.7427146401231759E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5738254024474372E+01	
  +3.7880000000000000E+03	  +2.9658956552240866E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5474706870369005E+01	
  +3.7890000000000000E+03	  +2.2500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5212683455261612E+01	
  +3.7900000000000000E+03	  +2.1500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4951705926709849E+01	
  +3.7910000000000000E+03	  +2.0550000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4691770304327406E+01	
  +3.7920000000000000E+03	  +1.9599999999999994E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4434286364555959E+01	
  +3.7930000000000000E+03	  +1.8699999999999996E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4177359283164463E+01	
  +3.7940000000000000E+03	  +1.7850000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3921456680026353E+01	
  +3.7950000000000000E+03	  +1.6949999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3666574470108287E+01	
  +3.7960000000000000E+03	  +1.6050000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3412708584665708E+01	
  +3.7970000000000000E+03	  +1.5150000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3159854971177879E+01	
  +3.7980000000000000E+03	  +2.5238348606764372E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2908009593283211E+01	
  +3.7990000000000000E+03	  +5.7560854509159896E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2657168430714805E+01	
  +3.8000000000000000E+03	  +9.5926296734422948E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2407327479236315E+01	
  +3.8010000000000000E+03	  +1.0715386779435156E+02	  +2.0000000000000000E+02	  +1.1789958586629436E+04	  +9.3084704803146977E+01	
  +3.8020000000000000E+03	  +1.6710705460947634E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3602463205132437E+01	
  +3.8030000000000000E+03	  +1.2512464657987536E+02	  +2.0000000000000000E+02	  +2.6041225730670132E+04	  +9.4049198213920548E+01	
  +3.8040000000000000E+03	  +1.8796259292991667E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4376581620384712E+01	
  +3.8050000000000000E+03	  +1.3315528661867882E+02	  +2.0000000000000000E+02	  +3.2228045831076670E+04	  +9.4696998037441730E+01	
  +3.8060000000000000E+03	  +1.9382336746673806E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4922031970584115E+01	
  +3.8070000000000000E+03	  +1.3011290251322706E+02	  +2.0000000000000000E+02	  +2.9246973427375873E+04	  +9.5211979568864436E+01	
  +3.8080000000000000E+03	  +1.5837003028703174E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5411598608755966E+01	
  +3.8090000000000000E+03	  +1.0621937245643129E+02	  +2.0000000000000000E+02	  +8.8083285033514385E+03	  +9.5708240590856775E+01	
  +3.8100000000000000E+03	  +9.1958869667161181E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5913138047557055E+01	
  +3.8110000000000000E+03	  +5.8272475910490769E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5650314151470127E+01	
  +3.8120000000000000E+03	  +3.0782225621950616E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5387119814292589E+01	
  +3.8130000000000000E+03	  +2.1250000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5125447274961886E+01	
  +3.8140000000000000E+03	  +2.0299999999999997E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4864819449044290E+01	
  +3.8150000000000000E+03	  +1.9350000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4605232140071294E+01	
  +3.8160000000000000E+03	  +1.8449999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4348092357813115E+01	
  +3.8170000000000000E+03	  +1.7750000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4091508968822609E+01	
  +3.8180000000000000E+03	  +1.7199999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3835948687636758E+01	
  +3.8190000000000000E+03	  +1.6650000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3581407434686781E+01	
  +3.8200000000000000E+03	  +1.6100000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3327881146670904E+01	
  +3.8210000000000000E+03	  +1.5550000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3075365776489491E+01	
  +3.8220000000000000E+03	  +2.6061314271055359E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2823857293180396E+01	
  +3.8230000000000000E+03	  +5.7809059741184186E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2573351681854632E+01	
  +3.8240000000000000E+03	  +9.5569348841785825E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2323844943632324E+01	
  +3.8250000000000000E+03	  +1.0685975059231360E+02	  +2.0000000000000000E+02	  +1.1586114775232212E+04	  +9.3033837972704760E+01	
  +3.8260000000000000E+03	  +1.6573349630456812E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3578197961638665E+01	
  +3.8270000000000000E+03	  +1.2785199529972418E+02	  +2.0000000000000000E+02	  +2.8331698803029678E+04	  +9.4043285510905946E+01	
  +3.8280000000000000E+03	  +1.9605932301369944E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4385631482346170E+01	
  +3.8290000000000000E+03	  +1.3238230680500686E+02	  +2.0000000000000000E+02	  +3.1563905287934271E+04	  +9.4716548704846645E+01	
  +3.8300000000000000E+03	  +2.0140277878297076E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4950136195876937E+01	
  +3.8310000000000000E+03	  +1.3209338827977663E+02	  +2.0000000000000000E+02	  +3.0877919733203107E+04	  +9.5246228693615407E+01	
  +3.8320000000000000E+03	  +1.7485889335583829E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5450844794750338E+01	
  +3.8330000000000000E+03	  +1.1134180493943690E+02	  +2.0000000000000000E+02	  +1.3064821630151866E+04	  +9.5751325667179302E+01	
  +3.8340000000000000E+03	  +1.0183102838715116E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5959337148836070E+01	
  +3.8350000000000000E+03	  +6.0803733140073646E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5696329037156431E+01	
  +3.8360000000000000E+03	  +3.1378175352870262E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5432950851001635E+01	
  +3.8370000000000000E+03	  +2.3349999999999998E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5171095602131089E+01	
  +3.8380000000000000E+03	  +2.2500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4910285749905896E+01	
  +3.8390000000000000E+03	  +2.1650000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4650517124208307E+01	
  +3.8400000000000000E+03	  +2.0750000000000004E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4393196782826990E+01	
  +3.8410000000000000E+03	  +1.9950000000000006E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4136433543186612E+01	
  +3.8420000000000000E+03	  +1.9250000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3880694128492408E+01	
  +3.8430000000000000E+03	  +1.8550000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3625974456316072E+01	
  +3.8440000000000000E+03	  +1.7850000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3372270460507664E+01	
  +3.8450000000000000E+03	  +1.7100000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3119578091130748E+01	
  +3.8460000000000000E+03	  +2.5826416046386861E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2867893314397691E+01	
  +3.8470000000000000E+03	  +5.7286150123604557E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2617212112605330E+01	
  +3.8480000000000000E+03	  +9.6726223801389381E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2367530484070784E+01	
  +3.8490000000000000E+03	  +1.0140584702652549E+02	  +2.0000000000000000E+02	  +6.9778188552739948E+03	  +9.3079094215935996E+01	
  +3.8500000000000000E+03	  +1.1205225487710277E+02	  +2.0000000000000000E+02	  +1.4873575846773081E+04	  +9.4303357685249452E+01	
  +3.8510000000000000E+03	  +1.8401335736824311E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4614170383722055E+01	
  +3.8520000000000000E+03	  +1.3447525547257558E+02	  +2.0000000000000000E+02	  +3.3165982758263184E+04	  +9.4897710414982285E+01	
  +3.8530000000000000E+03	  +1.9537061926209103E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5091767733696699E+01	
  +3.8540000000000000E+03	  +1.2512191677884509E+02	  +2.0000000000000000E+02	  +2.4966786937728892E+04	  +9.5328614943846404E+01	
  +3.8550000000000000E+03	  +1.5951829576736094E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5485296685311937E+01	
  +3.8560000000000000E+03	  +1.1482332420605958E+02	  +2.0000000000000000E+02	  +1.5997591339499588E+04	  +9.5733119743649567E+01	
  +3.8570000000000000E+03	  +1.3012974611172510E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5898214672319213E+01	
  +3.8580000000000000E+03	  +9.6979033850231772E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5635450282117446E+01	
  +3.8590000000000000E+03	  +5.7659952149897279E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5373733646017982E+01	
  +3.8600000000000000E+03	  +3.0194828607046691E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5111645058255988E+01	
  +3.8610000000000000E+03	  +2.3600000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4851073175250647E+01	
  +3.8620000000000000E+03	  +2.2950000000000003E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4591541568669214E+01	
  +3.8630000000000000E+03	  +2.2300000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4333046088809965E+01	
  +3.8640000000000000E+03	  +2.1650000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4076990558667916E+01	
  +3.8650000000000000E+03	  +2.1100000000000005E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3821488168598080E+01	
  +3.8660000000000000E+03	  +2.0750000000000004E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3567004575927456E+01	
  +3.8670000000000000E+03	  +2.0400000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3313535718274750E+01	
  +3.8680000000000000E+03	  +2.0000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3061077549457025E+01	
  +3.8690000000000000E+03	  +1.9599999999999994E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2809626039425282E+01	
  +3.8700000000000000E+03	  +3.1049466180777973E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2559177174200045E+01	
  +3.8710000000000000E+03	  +5.6856187767425247E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2309726955807292E+01	
  +3.8720000000000000E+03	  +7.9508167306649611E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2061271402214587E+01	
  +3.8730000000000000E+03	  +1.0326850193878127E+02	  +2.0000000000000000E+02	  +8.7945828827500973E+03	  +9.2773772961752513E+01	
  +3.8740000000000000E+03	  +1.6655418986655144E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3319942673627708E+01	
  +3.8750000000000000E+03	  +1.2278874962451104E+02	  +2.0000000000000000E+02	  +2.4301999965424005E+04	  +9.3788749665771178E+01	
  +3.8760000000000000E+03	  +1.8279498363650114E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4134223230151804E+01	
  +3.8770000000000000E+03	  +1.2460416804904638E+02	  +2.0000000000000000E+02	  +2.5258663431237994E+04	  +9.4462564909144234E+01	
  +3.8780000000000000E+03	  +1.5179650249045557E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4694143250545181E+01	
  +3.8790000000000000E+03	  +9.8440309982401018E+01	  +2.0000000000000000E+02	  +2.9200709650628860E+03	  +9.4955738425046732E+01	
  +3.8800000000000000E+03	  +1.0131770819073648E+02	  +2.0000000000000000E+02	  +4.7648192906368831E+03	  +9.5631766316468131E+01	
  +3.8810000000000000E+03	  +6.3838498377147452E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5771216529322672E+01	
  +3.8820000000000000E+03	  +4.3209091144177791E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5508958535079671E+01	
  +3.8830000000000000E+03	  +3.6288296342644600E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5247746275721553E+01	
  +3.8840000000000000E+03	  +2.7926194102451628E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4986158267490424E+01	
  +3.8850000000000000E+03	  +2.3699999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4726084566448222E+01	
  +3.8860000000000000E+03	  +2.3100000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4467049020248439E+01	
  +3.8870000000000000E+03	  +2.2500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4209047313148687E+01	
  +3.8880000000000000E+03	  +2.1900000000000006E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3953487450127398E+01	
  +3.8890000000000000E+03	  +2.1250000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3698477519817914E+01	
  +3.8900000000000000E+03	  +2.0500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3444484423259752E+01	
  +3.8910000000000000E+03	  +1.9750000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3191504105901544E+01	
  +3.8920000000000000E+03	  +1.9000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2939532529359042E+01	
  +3.8930000000000000E+03	  +1.8250000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2688565671350858E+01	
  +3.8940000000000000E+03	  +2.9169626490005644E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2438599525634089E+01	
  +3.8950000000000000E+03	  +5.9681471193967596E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2189630101940452E+01	
  +3.8960000000000000E+03	  +9.6523122206294858E+01	  +2.0000000000000000E+02	  +3.1131077795848155E+03	  +9.2808196455000328E+01	
  +3.8970000000000000E+03	  +1.0564558074053924E+02	  +2.0000000000000000E+02	  +9.8335576144176812E+03	  +9.3911025114742486E+01	
  +3.8980000000000000E+03	  +1.5808512883816013E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4167028546667268E+01	
  +3.8990000000000000E+03	  +1.2534657903842049E+02	  +2.0000000000000000E+02	  +2.5938941813585116E+04	  +9.4393187852758061E+01	
  +3.9000000000000000E+03	  +1.9467225013694662E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4540650481781412E+01	
  +3.9010000000000000E+03	  +1.3202611012356661E+02	  +2.0000000000000000E+02	  +3.1265214860144843E+04	  +9.4716784514801873E+01	
  +3.9020000000000000E+03	  +1.8386694587539714E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4824205995658787E+01	
  +3.9030000000000000E+03	  +1.2364699289910391E+02	  +2.0000000000000000E+02	  +2.3982895217831716E+04	  +9.5027786195247444E+01	
  +3.9040000000000000E+03	  +1.5913435576573636E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5157074183945070E+01	
  +3.9050000000000000E+03	  +1.0461220571979595E+02	  +2.0000000000000000E+02	  +7.7083510227566176E+03	  +9.5413696146100705E+01	
  +3.9060000000000000E+03	  +9.2477892812728030E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5586081173053159E+01	
  +3.9070000000000000E+03	  +6.2859639284052392E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5324561392724405E+01	
  +3.9080000000000000E+03	  +3.1758956552240861E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5062673009410588E+01	
  +3.9090000000000000E+03	  +2.4750000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4802298707983894E+01	
  +3.9100000000000000E+03	  +2.4050000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4542963826810791E+01	
  +3.9110000000000000E+03	  +2.3349999999999998E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4284664355787100E+01	
  +3.9120000000000000E+03	  +2.2650000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4028800596937074E+01	
  +3.9130000000000000E+03	  +2.2100000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3773490360872785E+01	
  +3.9140000000000000E+03	  +2.1700000000000003E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3519198156007462E+01	
  +3.9150000000000000E+03	  +2.1300000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3265919923014906E+01	
  +3.9160000000000000E+03	  +2.0900000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3013651618755233E+01	
  +3.9170000000000000E+03	  +2.0500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2762389216210295E+01	
  +3.9180000000000000E+03	  +3.3856518442625408E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2512128704419354E+01	
  +3.9190000000000000E+03	  +6.4572269431095776E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2262866088415137E+01	
  +3.9200000000000000E+03	  +8.7595525342746697E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.2014597389159917E+01	
  +3.9210000000000000E+03	  +9.7013481915227160E+01	  +2.0000000000000000E+02	  +3.6100109196622680E+03	  +9.2705592989615866E+01	
  +3.9220000000000000E+03	  +1.0427612336272152E+02	  +2.0000000000000000E+02	  +8.6601675975898706E+03	  +9.3941794487315946E+01	
  +3.9230000000000000E+03	  +1.6506821706075996E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4259893833286100E+01	
  +3.9240000000000000E+03	  +1.2756489023205003E+02	  +2.0000000000000000E+02	  +2.7673843869379678E+04	  +9.4541210196990747E+01	
  +3.9250000000000000E+03	  +1.7882408935052570E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4733586348685378E+01	
  +3.9260000000000000E+03	  +1.2199775745480360E+02	  +2.0000000000000000E+02	  +2.2672420130038041E+04	  +9.4942363504877534E+01	
  +3.9270000000000000E+03	  +1.7969490457410544E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5076303426408117E+01	
  +3.9280000000000000E+03	  +1.1481742174805515E+02	  +2.0000000000000000E+02	  +1.6369333399282124E+04	  +9.5283611009055008E+01	
  +3.9290000000000000E+03	  +1.2806884433282499E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5415845558629286E+01	
  +3.9300000000000000E+03	  +9.9302130937694088E+01	  +2.0000000000000000E+02	  +3.0643905609981921E+03	  +9.5645340292111513E+01	
  +3.9310000000000000E+03	  +6.3239355282774760E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5797356141252962E+01	
